matrix,rows,cols,density_pct,nnz,threads,configuration,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static (default)",121.628,1.01,4.2,0.807,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static, chunk=8",121.769,1.01,4.2,0.269,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static, chunk=32",121.698,1.01,4.2,0.061,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=8",121.836,1.01,4.2,0.276,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=16",121.692,1.01,4.2,0.066,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=32",121.612,1.01,4.2,0.632,0.01,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=64",122.110,1.01,4.2,1.650,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=8",124.298,0.99,4.1,11.140,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=16",121.691,1.01,4.2,0.049,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=32",121.689,1.01,4.2,0.048,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Auto (runtime)",125.117,0.98,4.1,14.995,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=8",1.717,71.59,298.3,0.008,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=16",1.709,71.95,299.8,0.007,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=32",1.700,72.33,301.4,0.005,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=8",1.740,70.67,294.5,0.004,98.57,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=16",1.722,71.39,297.5,0.007,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=32",1.714,71.74,298.9,0.004,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=8",2.330,52.77,219.9,2.189,98.08,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=16",1.709,71.95,299.8,0.024,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=32",1.696,72.50,302.1,0.005,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Affinity,",1.697,72.44,301.9,0.007,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Affinity,",1.699,72.36,301.5,0.008,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Affinity,",1.713,71.79,299.1,0.010,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Register,",1.708,71.97,299.9,0.017,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Register,",1.695,72.54,302.3,0.010,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Register,",1.698,72.41,301.7,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Register,",1.715,71.70,298.8,0.016,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Task-based+SIMD",1.862,66.04,275.2,0.007,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Align+Affin,",1.696,72.51,302.1,0.009,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Align+Affin,",1.692,72.66,302.8,0.005,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static (default)",60.888,2.11,8.8,0.042,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static, chunk=8",61.785,2.08,8.6,4.535,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static, chunk=32",63.929,2.01,8.4,11.728,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=8",60.972,2.10,8.8,0.060,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=16",64.411,1.99,8.3,7.352,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=32",65.248,1.97,8.2,7.989,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=64",62.056,2.07,8.6,3.807,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=8",61.514,2.09,8.7,1.852,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=16",65.602,1.96,8.1,9.080,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=32",60.834,2.11,8.8,0.022,0.09,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Auto (runtime)",60.812,2.11,8.8,0.024,0.12,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=8",0.882,145.36,605.7,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=16",0.865,148.28,617.8,0.003,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=32",0.858,149.40,622.5,0.003,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=8",0.930,137.91,574.6,0.006,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=16",0.889,144.28,601.2,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=32",0.873,146.92,612.2,0.003,98.57,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=8",0.854,150.16,625.7,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=16",0.854,150.15,625.6,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=32",0.865,148.33,618.1,0.014,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Affinity,",0.862,148.82,620.1,0.005,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Affinity,",0.855,150.00,625.0,0.005,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Affinity,",0.860,149.15,621.4,0.003,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Register,",0.855,150.09,625.4,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Register,",0.854,150.21,625.9,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Register,",0.858,149.49,622.9,0.004,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Register,",0.863,148.55,618.9,0.003,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Task-based+SIMD",5.383,23.83,99.3,0.076,91.16,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Align+Affin,",0.855,150.01,625.1,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Align+Affin,",0.859,149.36,622.3,0.007,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static (default)",36.197,3.37,14.0,9.554,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static, chunk=8",30.424,4.01,16.7,0.013,15.95,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static, chunk=32",31.073,3.92,16.3,1.691,14.15,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=8",30.456,4.00,16.7,0.014,15.86,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=16",30.549,3.99,16.6,0.075,15.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=32",30.688,3.97,16.5,0.012,15.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=64",37.005,3.29,13.7,9.543,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=8",52.538,2.32,9.7,11.021,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=16",53.339,2.28,9.5,10.225,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=32",33.661,3.62,15.1,8.583,7.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Auto (runtime)",30.473,4.00,16.7,0.314,15.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=8",0.441,276.54,1152.3,0.004,98.78,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=16",0.432,281.98,1174.9,0.003,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=32",0.429,283.85,1182.7,0.003,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=8",0.477,255.36,1064.0,0.003,98.68,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=16",0.447,272.72,1136.3,0.004,98.77,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=32",0.438,278.05,1158.5,0.004,98.79,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=8",0.431,282.90,1178.7,0.004,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=16",0.429,283.87,1182.8,0.003,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=32",0.429,284.38,1184.9,0.003,98.82,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Affinity,",0.430,283.21,1180.0,0.003,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Affinity,",0.427,285.32,1188.8,0.003,98.82,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Affinity,",0.431,282.65,1177.7,0.003,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Register,",0.428,284.45,1185.2,0.003,98.82,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Register,",0.430,283.57,1181.6,0.005,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Register,",0.428,284.47,1185.3,0.003,98.82,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Register,",0.432,282.17,1175.7,0.004,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Task-based+SIMD",22.947,5.31,22.1,7.450,36.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Align+Affin,",0.431,283.01,1179.2,0.006,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Align+Affin,",0.431,283.09,1179.5,0.007,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static (default)",41.075,3.69,15.4,5.630,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static, chunk=8",35.539,4.27,17.8,9.689,13.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static, chunk=32",39.202,3.87,16.1,3.766,4.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=8",33.049,4.59,19.1,4.269,19.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=16",22.978,6.60,27.5,6.952,44.06,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=32",16.866,8.99,37.5,0.921,58.94,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=64",15.574,9.73,40.6,0.008,62.08,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=8",15.238,9.95,41.5,0.006,62.90,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=16",34.429,4.40,18.3,8.128,16.18,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=32",38.217,3.97,16.5,4.950,6.96,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Auto (runtime)",38.659,3.92,16.3,3.309,5.88,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=8",0.208,729.78,3040.8,0.002,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=16",0.204,744.38,3101.6,0.002,99.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=32",0.203,748.18,3117.4,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=8",0.229,663.27,2763.6,0.002,99.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=16",0.212,715.15,2979.8,0.002,99.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=32",0.208,727.87,3032.8,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=8",0.203,747.81,3115.9,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=16",0.202,749.48,3122.8,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=32",0.216,701.84,2924.3,0.006,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Affinity,",0.218,693.95,2891.5,0.007,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Affinity,",0.219,691.31,2880.5,0.007,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Affinity,",2.173,69.74,290.6,3.710,94.71,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Register,",1.153,131.46,547.7,2.623,97.19,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Register,",0.488,310.50,1293.7,0.993,98.81,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Register,",0.220,687.92,2866.3,0.005,99.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Register,",0.221,686.38,2859.9,0.004,99.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Task-based+SIMD",55.937,2.71,11.3,14.298,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Align+Affin,",7.719,19.64,81.8,6.952,81.21,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Align+Affin,",0.219,692.29,2884.5,0.004,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static (default)",30.262,4.04,16.8,9.888,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static, chunk=8",10.219,11.96,49.8,0.033,66.23,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static, chunk=32",21.117,5.79,24.1,8.818,30.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=8",19.857,6.15,25.6,8.941,34.38,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=16",15.451,7.91,33.0,2.730,48.94,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=32",16.999,7.19,30.0,0.002,43.83,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=64",21.601,5.66,23.6,7.129,28.62,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=8",28.691,4.26,17.7,4.451,5.19,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=16",30.413,4.02,16.7,4.584,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=32",29.561,4.13,17.2,4.154,2.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Auto (runtime)",30.043,4.07,17.0,3.483,0.72,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=8",7.287,16.77,69.9,4.550,75.92,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=16",0.150,813.61,3390.0,0.004,99.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=32",0.152,806.18,3359.1,0.006,99.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=8",0.188,650.65,2711.0,0.004,99.38,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=16",0.166,734.60,3060.8,0.003,99.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=32",0.160,764.68,3186.2,0.003,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=8",0.155,787.73,3282.2,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=16",0.154,795.51,3314.6,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=32",0.153,797.97,3324.9,0.002,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Affinity,",0.149,819.96,3416.5,0.003,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Affinity,",0.148,825.45,3439.4,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Affinity,",0.154,793.28,3305.3,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Register,",0.153,798.20,3325.8,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Register,",0.153,800.19,3334.1,0.002,99.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Register,",0.150,814.64,3394.3,0.004,99.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Register,",0.149,819.02,3412.6,0.003,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Task-based+SIMD",63.544,1.92,8.0,10.652,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Align+Affin,",9.293,13.15,54.8,1.780,69.29,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Align+Affin,",2.012,60.75,253.1,3.571,93.35,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static (default)",23.664,5.16,21.5,4.252,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static, chunk=8",24.599,4.96,20.7,4.365,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static, chunk=32",24.419,5.00,20.8,2.886,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=8",12.363,9.88,41.2,6.968,47.76,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=16",7.810,15.64,65.2,0.008,67.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=32",7.805,15.65,65.2,0.006,67.02,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=64",16.339,7.47,31.1,8.206,30.95,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=8",7.653,15.96,66.5,0.010,67.66,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=16",7.741,15.78,65.7,0.004,67.29,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=32",7.787,15.68,65.3,0.019,67.09,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Auto (runtime)",7.653,15.96,66.5,0.023,67.66,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=8",0.120,1016.15,4234.0,0.003,99.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=16",0.116,1057.28,4405.3,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=32",0.116,1050.52,4377.2,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=8",0.162,754.20,3142.5,0.003,99.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=16",0.133,920.41,3835.0,0.002,99.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=32",0.126,969.89,4041.2,0.002,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=8",0.129,950.31,3959.6,0.002,99.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=16",0.125,979.03,4079.3,0.002,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=32",0.123,988.89,4120.4,0.002,99.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Affinity,",0.115,1060.91,4420.4,0.001,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Affinity,",0.116,1057.05,4404.4,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Affinity,",0.124,988.05,4116.9,0.002,99.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Register,",0.124,988.56,4119.0,0.002,99.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Register,",0.125,979.48,4081.2,0.002,99.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Register,",0.115,1060.08,4417.0,0.001,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Register,",0.116,1055.36,4397.3,0.002,99.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Task-based+SIMD",118.543,1.03,4.3,23.879,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Align+Affin,",15.320,7.97,33.2,4.425,35.26,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Align+Affin,",17.593,6.94,28.9,3.955,25.66,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static (default)",18.772,6.50,27.1,8.631,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static, chunk=8",23.530,5.19,21.6,2.680,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static, chunk=32",22.282,5.48,22.8,3.758,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=8",23.421,5.21,21.7,4.387,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=16",11.660,10.47,43.6,4.357,37.88,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=32",6.998,17.44,72.7,0.008,62.72,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=64",18.002,6.78,28.2,6.105,4.10,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=8",9.112,13.39,55.8,5.374,51.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=16",18.018,6.77,28.2,8.162,4.02,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=32",20.679,5.90,24.6,4.195,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Auto (runtime)",19.421,6.28,26.2,6.854,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=8",9.694,12.59,52.5,2.652,48.36,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=16",14.345,8.51,35.4,3.953,23.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=32",0.184,665.03,2771.0,0.393,99.02,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=8",0.145,840.87,3503.6,0.003,99.23,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=16",0.118,1030.01,4291.7,0.004,99.37,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=32",0.265,461.20,1921.6,0.642,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=8",0.119,1025.48,4272.9,0.003,99.37,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=16",0.115,1064.65,4436.0,0.001,99.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=32",0.112,1087.11,4529.6,0.003,99.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Affinity,",0.108,1131.15,4713.1,0.007,99.43,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Affinity,",0.106,1152.15,4800.6,0.004,99.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Affinity,",0.112,1090.33,4543.0,0.003,99.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Register,",0.112,1092.11,4550.5,0.002,99.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Register,",0.115,1064.06,4433.6,0.003,99.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Register,",0.105,1159.96,4833.2,0.001,99.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Register,",0.103,1180.28,4917.9,0.001,99.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Task-based+SIMD",119.284,1.02,4.3,15.042,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Align+Affin,",2.359,51.73,215.5,4.038,87.43,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Align+Affin,",0.107,1141.56,4756.5,0.003,99.43,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static (default)",22.076,5.54,23.1,3.040,0.00,0,""
