matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+close","close",9.33,12.24,34.00,0.0,-0.90,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+spread","spread",9.35,12.22,33.95,0.0,-1.04,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+Register+spread","spread",9.41,12.14,33.72,0.0,-1.75,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+spread","spread",9.42,12.12,33.68,0.0,-1.87,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=16","spread",9.55,11.96,33.22,0.0,-3.28,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+master","master",9.61,11.89,33.02,0.0,-3.89,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Dynamic+SIMD+spread, chunk=16","spread",9.64,11.85,32.92,0.0,-4.21,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+close","close",9.70,11.78,32.72,0.0,-4.84,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=32","spread",9.70,11.77,32.70,0.0,-4.92,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,36,"Static+SIMD+Register+close","close",9.72,11.75,32.63,0.0,-5.13,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+master","master",9.05,12.53,31.33,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+Register+spread","spread",9.20,12.32,30.81,0.0,-1.69,0,""
