matrix,rows,cols,density_pct,nnz,threads,configuration,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided, chunk=8",24.373,12.16,50.7,0.008,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided, chunk=16",24.413,12.14,50.6,0.015,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided, chunk=32",24.619,12.04,50.2,0.009,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Auto (runtime)",24.339,12.18,50.8,0.010,0.01,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD, chunk=8",0.201,1474.23,6142.6,0.003,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD, chunk=16",0.199,1493.14,6221.4,0.002,99.18,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD, chunk=32",0.194,1524.67,6352.8,0.002,99.20,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Dynamic+SIMD, chunk=8",0.282,1051.28,4380.3,0.004,98.84,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Dynamic+SIMD, chunk=16",0.224,1325.89,5524.5,0.002,99.08,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Dynamic+SIMD, chunk=32",0.208,1423.41,5930.9,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD, chunk=8",0.198,1495.23,6230.1,0.003,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD, chunk=16",0.197,1506.56,6277.3,0.003,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD, chunk=32",0.196,1509.04,6287.7,0.002,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD+Affinity,",0.200,1485.12,6188.0,0.002,99.18,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD+Affinity,",0.195,1517.02,6320.9,0.002,99.20,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD+Affinity,",0.197,1504.41,6268.4,0.003,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD+Register,",0.194,1526.83,6361.8,0.002,99.20,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD+Register,",0.195,1521.89,6341.2,0.002,99.20,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD+Register,",0.195,1523.29,6347.0,0.002,99.20,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD+Register,",0.199,1486.60,6194.1,0.002,99.18,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Task-based+SIMD",107.913,2.75,11.4,3.620,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Guided+SIMD+Align+Affin,",0.196,1509.56,6289.8,0.003,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,12,"Static+SIMD+Align+Affin,",0.196,1513.64,6306.8,0.002,99.20,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static (default)",5.080,19.06,79.4,0.004,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static, chunk=8",5.138,18.84,78.5,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static, chunk=32",5.125,18.89,78.7,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic, chunk=8",5.147,18.81,78.4,0.006,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic, chunk=16",5.139,18.84,78.5,0.007,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic, chunk=32",5.137,18.85,78.5,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic, chunk=64",5.467,17.71,73.8,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided, chunk=8",5.105,18.96,79.0,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided, chunk=16",5.166,18.74,78.1,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided, chunk=32",5.263,18.40,76.7,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Auto (runtime)",5.086,19.04,79.3,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD, chunk=8",0.091,1058.43,4410.1,0.005,98.20,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD, chunk=16",0.099,976.32,4068.0,0.011,98.05,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD, chunk=32",0.090,1077.16,4488.2,0.008,98.23,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic+SIMD, chunk=8",0.145,666.38,2776.6,0.004,97.14,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic+SIMD, chunk=16",0.102,953.30,3972.1,0.002,98.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Dynamic+SIMD, chunk=32",0.092,1052.30,4384.6,0.002,98.19,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD, chunk=8",0.102,952.98,3970.7,0.002,98.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD, chunk=16",0.098,991.81,4132.5,0.002,98.08,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD, chunk=32",0.094,1032.07,4300.3,0.002,98.15,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD+Affinity,",0.093,1043.98,4349.9,0.003,98.17,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD+Affinity,",0.097,993.79,4140.8,0.017,98.08,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD+Affinity,",0.095,1020.13,4250.5,0.002,98.13,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD+Register,",0.095,1018.25,4242.7,0.002,98.13,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD+Register,",0.098,986.74,4111.4,0.002,98.07,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD+Register,",0.090,1081.81,4507.5,0.003,98.24,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD+Register,",0.094,1029.59,4289.9,0.007,98.15,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Task-based+SIMD",111.915,0.87,3.6,2.802,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Guided+SIMD+Align+Affin,",0.095,1017.02,4237.6,0.003,98.13,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static+SIMD+Align+Affin,",0.091,1064.52,4435.5,0.003,98.21,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static (default)",5.358,18.09,75.4,0.005,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static, chunk=8",5.365,18.07,75.3,0.005,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static, chunk=32",5.553,17.46,72.7,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic, chunk=8",4.759,20.37,84.9,0.120,11.17,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic, chunk=16",4.642,20.88,87.0,0.004,13.36,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic, chunk=32",4.791,20.24,84.3,0.003,10.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic, chunk=64",4.789,20.24,84.3,0.003,10.62,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided, chunk=8",4.649,20.85,86.9,0.004,13.24,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided, chunk=16",4.669,20.76,86.5,0.004,12.86,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided, chunk=32",4.829,20.07,83.6,0.004,9.87,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Auto (runtime)",4.620,20.98,87.4,0.005,13.77,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD, chunk=8",0.104,930.18,3875.8,0.010,98.05,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD, chunk=16",0.091,1068.75,4453.1,0.006,98.31,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD, chunk=32",0.081,1196.11,4983.8,0.002,98.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic+SIMD, chunk=8",0.140,694.26,2892.8,0.003,97.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic+SIMD, chunk=16",0.096,1006.01,4191.7,0.002,98.20,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Dynamic+SIMD, chunk=32",0.086,1122.93,4678.9,0.002,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD, chunk=8",0.098,992.09,4133.7,0.002,98.18,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD, chunk=16",0.094,1036.09,4317.1,0.002,98.25,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD, chunk=32",0.090,1077.83,4490.9,0.002,98.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD+Affinity,",0.098,991.24,4130.2,0.013,98.17,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD+Affinity,",0.081,1195.42,4980.9,0.002,98.49,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD+Affinity,",0.091,1070.76,4461.5,0.002,98.31,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD+Register,",0.090,1076.96,4487.3,0.002,98.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD+Register,",0.092,1050.00,4375.0,0.002,98.28,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD+Register,",0.080,1211.12,5046.3,0.002,98.51,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD+Register,",0.095,1018.17,4242.4,0.013,98.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Task-based+SIMD",118.369,0.82,3.4,1.465,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Guided+SIMD+Align+Affin,",0.091,1064.26,4434.4,0.003,98.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,22,"Static+SIMD+Align+Affin,",0.088,1100.36,4584.8,0.011,98.36,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static (default)",18.255,16.00,66.7,0.007,0.00,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static, chunk=8",18.448,15.83,66.0,0.017,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static, chunk=32",18.741,15.58,64.9,0.005,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic, chunk=8",18.455,15.83,65.9,0.024,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic, chunk=16",18.452,15.83,65.9,0.004,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic, chunk=32",18.755,15.57,64.9,0.005,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic, chunk=64",19.356,15.09,62.9,0.005,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided, chunk=8",18.325,15.94,66.4,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided, chunk=16",18.376,15.89,66.2,0.006,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided, chunk=32",18.440,15.84,66.0,0.010,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Auto (runtime)",18.262,15.99,66.6,0.006,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD, chunk=8",0.156,1872.46,7801.9,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD, chunk=16",0.151,1932.53,8052.2,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD, chunk=32",0.147,1982.39,8260.0,0.002,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic+SIMD, chunk=8",0.232,1260.52,5252.2,0.004,98.73,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic+SIMD, chunk=16",0.175,1670.26,6959.4,0.002,99.04,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Dynamic+SIMD, chunk=32",0.160,1824.84,7603.5,0.003,99.12,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD, chunk=8",0.155,1882.69,7844.5,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD, chunk=16",0.153,1911.90,7966.3,0.003,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD, chunk=32",0.152,1916.85,7986.9,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD+Affinity,",0.151,1937.44,8072.7,0.001,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD+Affinity,",0.147,1982.88,8262.0,0.002,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD+Affinity,",0.153,1911.45,7964.4,0.002,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD+Register,",0.151,1935.07,8062.8,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD+Register,",0.151,1937.46,8072.8,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD+Register,",0.147,1982.88,8262.0,0.002,99.19,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD+Register,",0.151,1937.83,8074.3,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Task-based+SIMD",119.563,2.44,10.2,3.761,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Guided+SIMD+Align+Affin,",0.156,1868.36,7784.8,0.004,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,16,"Static+SIMD+Align+Affin,",0.150,1949.84,8124.3,0.002,99.18,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static (default)",4.307,22.39,93.3,0.115,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static, chunk=8",4.566,21.12,88.0,0.125,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static, chunk=32",4.593,21.00,87.5,0.167,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic, chunk=8",4.297,22.44,93.5,0.003,0.24,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic, chunk=16",4.286,22.50,93.7,0.003,0.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic, chunk=32",4.446,21.69,90.4,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic, chunk=64",4.781,20.17,84.0,0.003,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided, chunk=8",4.270,22.59,94.1,0.003,0.87,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided, chunk=16",4.276,22.55,94.0,0.004,0.72,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided, chunk=32",4.413,21.85,91.0,0.005,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Auto (runtime)",4.239,22.75,94.8,0.007,1.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD, chunk=8",0.112,857.25,3571.9,0.011,97.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD, chunk=16",0.105,920.16,3834.0,0.014,97.57,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD, chunk=32",0.078,1232.62,5135.9,0.002,98.18,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic+SIMD, chunk=8",0.136,709.44,2956.0,0.003,96.84,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic+SIMD, chunk=16",0.093,1037.17,4321.5,0.002,97.84,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Dynamic+SIMD, chunk=32",0.082,1177.42,4905.9,0.002,98.10,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD, chunk=8",0.095,1010.39,4209.9,0.002,97.78,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD, chunk=16",0.091,1063.44,4431.0,0.002,97.89,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD, chunk=32",0.087,1113.64,4640.2,0.002,97.99,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD+Affinity,",0.114,847.80,3532.5,0.011,97.36,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD+Affinity,",0.081,1189.56,4956.5,0.010,98.12,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD+Affinity,",0.087,1104.16,4600.7,0.002,97.97,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD+Register,",0.086,1121.42,4672.6,0.002,98.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD+Register,",0.090,1067.38,4447.4,0.002,97.90,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD+Register,",0.082,1182.86,4928.6,0.011,98.11,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD+Register,",0.104,928.76,3869.8,0.014,97.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Task-based+SIMD",133.227,0.72,3.0,4.707,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Guided+SIMD+Align+Affin,",0.089,1085.20,4521.7,0.003,97.94,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,24,"Static+SIMD+Align+Affin,",0.082,1179.43,4914.3,0.003,98.10,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static (default)",16.226,17.94,74.7,0.006,0.00,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static, chunk=8",16.354,17.80,74.2,0.020,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static, chunk=32",16.382,17.77,74.0,0.017,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic, chunk=8",16.374,17.78,74.1,0.009,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic, chunk=16",16.364,17.79,74.1,0.010,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic, chunk=32",16.356,17.80,74.2,0.010,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic, chunk=64",16.940,17.18,71.6,0.009,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided, chunk=8",16.313,17.84,74.3,0.005,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided, chunk=16",16.334,17.82,74.2,0.009,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided, chunk=32",16.435,17.71,73.8,0.010,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Auto (runtime)",16.239,17.93,74.7,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD, chunk=8",0.142,2043.53,8514.7,0.001,99.12,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD, chunk=16",0.137,2120.79,8836.6,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD, chunk=32",0.137,2132.19,8884.1,0.002,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic+SIMD, chunk=8",0.219,1330.46,5543.6,0.004,98.65,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic+SIMD, chunk=16",0.160,1814.50,7560.4,0.002,99.01,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Dynamic+SIMD, chunk=32",0.147,1983.31,8263.8,0.003,99.10,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD, chunk=8",0.144,2021.98,8424.9,0.002,99.11,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD, chunk=16",0.140,2072.19,8634.1,0.002,99.13,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD, chunk=32",0.139,2097.47,8739.4,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD+Affinity,",0.138,2112.80,8803.3,0.001,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD+Affinity,",0.137,2124.45,8851.9,0.001,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD+Affinity,",0.140,2077.94,8658.1,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD+Register,",0.136,2132.98,8887.4,0.002,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD+Register,",0.138,2111.52,8798.0,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD+Register,",0.138,2116.14,8817.2,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD+Register,",0.138,2112.40,8801.7,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Task-based+SIMD",134.538,2.16,9.0,5.792,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Guided+SIMD+Align+Affin,",0.141,2068.70,8619.6,0.004,99.13,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,18,"Static+SIMD+Align+Affin,",0.138,2113.08,8804.5,0.002,99.15,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static (default)",14.615,20.22,84.3,0.006,0.00,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static, chunk=8",14.723,20.07,83.6,0.009,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static, chunk=32",15.147,19.51,81.3,0.012,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic, chunk=8",14.730,20.06,83.6,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic, chunk=16",14.846,19.91,82.9,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic, chunk=32",15.133,19.53,81.4,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic, chunk=64",15.733,18.79,78.3,0.008,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided, chunk=8",14.707,20.10,83.7,0.006,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided, chunk=16",14.723,20.07,83.6,0.008,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided, chunk=32",14.797,19.97,83.2,0.007,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Auto (runtime)",14.623,20.21,84.2,0.006,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD, chunk=8",0.131,2263.62,9431.8,0.002,99.11,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD, chunk=16",0.126,2341.49,9756.2,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD, chunk=32",0.122,2413.90,10057.9,0.002,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic+SIMD, chunk=8",0.214,1381.37,5755.7,0.004,98.54,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic+SIMD, chunk=16",0.151,1956.01,8150.0,0.002,98.97,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Dynamic+SIMD, chunk=32",0.138,2145.62,8940.1,0.003,99.06,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD, chunk=8",0.136,2168.27,9034.4,0.002,99.07,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD, chunk=16",0.133,2216.19,9234.1,0.003,99.09,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD, chunk=32",0.130,2266.44,9443.5,0.002,99.11,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD+Affinity,",0.126,2345.25,9771.9,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD+Affinity,",0.122,2417.61,10073.4,0.001,99.16,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD+Affinity,",0.131,2248.92,9370.5,0.003,99.10,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD+Register,",0.127,2323.18,9679.9,0.002,99.13,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD+Register,",0.130,2273.90,9474.6,0.002,99.11,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD+Register,",0.122,2423.48,10097.8,0.002,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD+Register,",0.125,2364.98,9854.1,0.002,99.14,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Task-based+SIMD",143.625,2.06,8.6,2.700,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Guided+SIMD+Align+Affin,",0.132,2247.56,9364.8,0.003,99.10,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,20,"Static+SIMD+Align+Affin,",0.123,2394.23,9976.0,0.001,99.16,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Static (default)",124.398,1.04,4.3,0.139,0.00,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Static, chunk=8",124.859,1.04,4.3,1.297,,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Static, chunk=32",124.606,1.04,4.3,0.559,,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Dynamic, chunk=8",125.744,1.03,4.3,1.808,,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Dynamic, chunk=16",124.394,1.04,4.3,0.077,0.00,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Dynamic, chunk=32",124.322,1.04,4.3,0.071,0.06,0,""
"11k_0p35.mtx",10974,10974,0.36,428650,1,"Dynamic, chunk=64",124.326,1.04,4.3,0.080,0.06,0,""
