matrix,rows,cols,density_pct,nnz,threads,configuration,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static (default)",110.856,1.01,4.2,0.876,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static, chunk=8",110.604,1.01,4.2,0.244,0.23,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static, chunk=32",110.562,1.02,4.2,0.157,0.26,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=8",110.546,1.02,4.2,0.023,0.28,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=16",110.525,1.02,4.2,0.024,0.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=32",110.505,1.02,4.2,0.022,0.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic, chunk=64",110.504,1.02,4.2,0.020,0.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=8",110.501,1.02,4.2,0.028,0.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=16",110.531,1.02,4.2,0.121,0.29,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided, chunk=32",110.508,1.02,4.2,0.068,0.31,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Auto (runtime)",110.611,1.01,4.2,0.298,0.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=8",1.555,72.15,300.6,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=16",1.543,72.74,303.1,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD, chunk=32",1.539,72.90,303.8,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=8",1.587,70.74,294.7,0.012,98.57,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=16",1.562,71.83,299.3,0.004,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Dynamic+SIMD, chunk=32",1.556,72.13,300.6,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=8",1.539,72.95,303.9,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=16",1.537,73.01,304.2,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD, chunk=32",1.538,72.98,304.1,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Affinity,",1.538,72.95,304.0,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Affinity,",1.535,73.10,304.6,0.004,98.62,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Affinity,",1.545,72.65,302.7,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Register,",1.539,72.93,303.9,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Register,",1.540,72.89,303.7,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Register,",1.540,72.87,303.6,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Register,",1.542,72.81,303.4,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Task-based+SIMD",1.693,66.30,276.3,0.003,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Guided+SIMD+Align+Affin,",1.534,73.15,304.8,0.003,98.62,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,1,"Static+SIMD+Align+Affin,",1.535,73.10,304.6,0.003,98.62,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static (default)",55.979,2.00,8.3,0.620,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static, chunk=8",55.491,2.02,8.4,0.412,0.87,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static, chunk=32",55.456,2.02,8.4,0.012,0.93,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=8",55.468,2.02,8.4,0.020,0.91,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=16",55.374,2.02,8.4,0.103,1.08,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=32",55.476,2.02,8.4,0.015,0.90,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic, chunk=64",55.493,2.02,8.4,0.039,0.87,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=8",55.278,2.02,8.4,0.012,1.25,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=16",55.280,2.02,8.4,0.018,1.25,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided, chunk=32",55.267,2.02,8.4,0.016,1.27,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Auto (runtime)",55.257,2.02,8.4,0.009,1.29,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=8",0.806,138.78,578.3,0.005,98.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=16",0.789,141.81,590.9,0.003,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD, chunk=32",0.781,143.30,597.1,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=8",0.928,120.50,502.1,0.002,98.34,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=16",0.850,131.56,548.2,0.003,98.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Dynamic+SIMD, chunk=32",0.815,137.19,571.6,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=8",0.780,143.49,597.9,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=16",0.779,143.57,598.2,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD, chunk=32",0.779,143.55,598.1,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Affinity,",0.784,142.60,594.2,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Affinity,",0.778,143.81,599.2,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Affinity,",0.784,142.74,594.8,0.003,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Register,",0.780,143.47,597.8,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Register,",0.781,143.31,597.1,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Register,",0.780,143.43,597.6,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Register,",0.787,142.07,591.9,0.004,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Task-based+SIMD",5.769,19.39,80.8,0.631,89.69,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Guided+SIMD+Align+Affin,",0.778,143.73,598.9,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,2,"Static+SIMD+Align+Affin,",0.778,143.74,598.9,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static (default)",28.508,3.90,16.3,0.010,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static, chunk=8",28.441,3.91,16.3,0.219,0.24,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static, chunk=32",28.653,3.88,16.2,0.310,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=8",28.109,3.96,16.5,0.164,1.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=16",28.241,3.94,16.4,0.008,0.94,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=32",28.056,3.97,16.5,0.170,1.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic, chunk=64",28.218,3.94,16.4,0.226,1.02,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=8",28.086,3.96,16.5,0.229,1.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=16",28.193,3.95,16.4,0.182,1.10,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided, chunk=32",28.218,3.94,16.4,0.141,1.02,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Auto (runtime)",28.349,3.93,16.4,0.307,0.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=8",0.415,268.05,1116.9,0.004,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=16",0.406,274.10,1142.1,0.003,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD, chunk=32",0.402,276.99,1154.1,0.003,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=8",0.474,234.63,977.6,0.003,98.34,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=16",0.433,257.27,1072.0,0.003,98.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Dynamic+SIMD, chunk=32",0.415,268.22,1117.6,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=8",0.397,280.40,1168.3,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=16",0.397,280.33,1168.0,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD, chunk=32",0.396,281.27,1172.0,0.003,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Affinity,",0.404,275.80,1149.2,0.003,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Affinity,",0.400,278.11,1158.8,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Affinity,",0.399,278.75,1161.5,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Register,",0.397,280.10,1167.1,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Register,",0.397,280.57,1169.0,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Register,",0.401,277.27,1155.3,0.003,98.59,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Register,",0.405,274.78,1144.9,0.003,98.58,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Task-based+SIMD",28.652,3.88,16.2,0.178,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Guided+SIMD+Align+Affin,",0.396,281.22,1171.7,0.004,98.61,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,4,"Static+SIMD+Align+Affin,",0.400,277.93,1158.0,0.004,98.60,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static (default)",14.267,7.83,32.6,0.013,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static, chunk=8",14.311,7.80,32.5,0.007,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static, chunk=32",14.588,7.65,31.9,0.015,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=8",14.253,7.83,32.6,0.012,0.10,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=16",14.231,7.84,32.7,0.005,0.25,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=32",14.307,7.80,32.5,0.016,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic, chunk=64",14.444,7.73,32.2,0.062,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=8",14.221,7.85,32.7,0.040,0.32,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=16",14.254,7.83,32.6,0.033,0.09,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided, chunk=32",14.374,7.77,32.4,0.016,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Auto (runtime)",14.268,7.82,32.6,0.005,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=8",0.211,528.33,2201.4,0.002,98.52,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=16",0.209,533.20,2221.6,0.003,98.53,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD, chunk=32",0.207,540.25,2251.0,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=8",0.265,420.60,1752.5,0.003,98.14,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=16",0.230,485.47,2022.8,0.004,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Dynamic+SIMD, chunk=32",0.218,512.28,2134.5,0.003,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=8",0.210,532.81,2220.0,0.003,98.53,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=16",0.208,536.11,2233.8,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD, chunk=32",0.208,537.87,2241.1,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Affinity,",0.207,538.85,2245.2,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Affinity,",0.206,541.83,2257.6,0.003,98.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Affinity,",0.208,536.31,2234.6,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Register,",0.208,537.97,2241.5,0.002,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Register,",0.207,539.10,2246.2,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Register,",0.207,538.66,2244.4,0.003,98.55,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Register,",0.208,537.05,2237.7,0.003,98.54,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Task-based+SIMD",48.502,2.30,9.6,0.384,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Guided+SIMD+Align+Affin,",0.205,543.99,2266.6,0.003,98.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,8,"Static+SIMD+Align+Affin,",0.205,545.10,2271.2,0.003,98.56,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static (default)",9.611,11.64,48.5,0.132,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static, chunk=8",10.026,11.15,46.5,0.316,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static, chunk=32",9.952,11.24,46.8,0.036,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=8",9.734,11.49,47.9,0.134,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=16",9.761,11.46,47.7,0.082,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=32",9.909,11.29,47.0,0.018,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic, chunk=64",9.997,11.19,46.6,0.004,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=8",9.643,11.60,48.3,0.028,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=16",9.671,11.56,48.2,0.025,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided, chunk=32",9.728,11.50,47.9,0.059,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Auto (runtime)",9.801,11.41,47.5,0.053,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=8",0.149,750.09,3125.4,0.005,98.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=16",0.148,754.76,3144.8,0.005,98.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD, chunk=32",0.144,775.68,3232.0,0.003,98.50,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=8",0.198,565.91,2358.0,0.005,97.94,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=16",0.162,688.76,2869.8,0.003,98.31,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Dynamic+SIMD, chunk=32",0.155,722.87,3012.0,0.003,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=8",0.152,734.99,3062.5,0.004,98.42,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=16",0.148,757.64,3156.9,0.003,98.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD, chunk=32",0.148,753.69,3140.4,0.003,98.46,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Affinity,",0.146,765.79,3190.8,0.004,98.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Affinity,",0.147,760.57,3169.1,0.005,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Affinity,",0.149,751.33,3130.5,0.004,98.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Register,",0.150,747.15,3113.1,0.003,98.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Register,",0.149,752.63,3135.9,0.003,98.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Register,",0.146,764.01,3183.4,0.005,98.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Register,",0.147,759.88,3166.2,0.003,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Task-based+SIMD",65.144,1.72,7.2,2.858,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Guided+SIMD+Align+Affin,",0.147,761.98,3174.9,0.002,98.47,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,12,"Static+SIMD+Align+Affin,",0.146,764.76,3186.5,0.002,98.48,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static (default)",7.183,15.47,64.5,0.071,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static, chunk=8",7.562,14.69,61.2,0.043,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static, chunk=32",7.625,14.57,60.7,0.017,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=8",7.350,15.12,63.0,0.015,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=16",7.358,15.10,62.9,0.013,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=32",7.529,14.76,61.5,0.015,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic, chunk=64",7.713,14.41,60.0,0.025,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=8",7.345,15.13,63.0,0.032,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=16",7.380,15.06,62.7,0.021,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided, chunk=32",7.420,14.98,62.4,0.019,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Auto (runtime)",7.383,15.05,62.7,0.010,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=8",0.118,942.60,3927.5,0.003,98.36,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=16",0.115,963.13,4013.1,0.003,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD, chunk=32",0.114,972.63,4052.6,0.002,98.41,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=8",0.166,669.32,2788.8,0.003,97.69,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=16",0.130,854.32,3559.7,0.003,98.19,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Dynamic+SIMD, chunk=32",0.122,909.71,3790.5,0.003,98.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=8",0.126,884.89,3687.1,0.003,98.25,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=16",0.122,907.76,3782.3,0.002,98.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD, chunk=32",0.120,926.85,3861.9,0.002,98.33,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Affinity,",0.114,971.13,4046.4,0.002,98.41,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Affinity,",0.115,964.37,4018.2,0.003,98.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Affinity,",0.120,926.84,3861.8,0.003,98.33,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Register,",0.119,933.70,3890.4,0.002,98.34,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Register,",0.122,911.88,3799.5,0.003,98.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Register,",0.116,955.97,3983.2,0.004,98.38,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Register,",0.115,969.84,4041.0,0.002,98.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Task-based+SIMD",71.460,1.56,6.5,2.450,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Guided+SIMD+Align+Affin,",0.118,938.84,3911.9,0.002,98.35,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,16,"Static+SIMD+Align+Affin,",0.114,976.75,4069.8,0.001,98.42,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static (default)",6.784,16.57,69.1,0.007,0.00,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static, chunk=8",6.781,16.58,69.1,0.028,0.04,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static, chunk=32",6.959,16.16,67.3,0.019,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=8",6.631,16.96,70.6,0.036,2.26,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=16",6.673,16.85,70.2,0.025,1.64,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=32",6.730,16.71,69.6,0.021,0.80,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic, chunk=64",6.930,16.22,67.6,0.005,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=8",6.555,17.15,71.5,0.016,3.37,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=16",6.618,16.99,70.8,0.025,2.44,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided, chunk=32",6.708,16.76,69.8,0.025,1.11,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Auto (runtime)",6.662,16.87,70.3,0.024,1.79,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=8",0.108,1037.34,4322.2,0.003,98.40,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=16",0.122,920.79,3836.6,0.008,98.20,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD, chunk=32",0.127,883.49,3681.2,0.015,98.12,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=8",0.155,724.88,3020.3,0.004,97.71,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=16",0.121,929.04,3871.0,0.003,98.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Dynamic+SIMD, chunk=32",0.113,997.80,4157.5,0.003,98.34,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=8",0.117,960.44,4001.8,0.003,98.27,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=16",0.115,977.65,4073.5,0.004,98.30,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD, chunk=32",0.109,1031.15,4296.5,0.003,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Affinity,",0.118,951.96,3966.5,0.008,98.26,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Affinity,",0.121,929.93,3874.7,0.014,98.22,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Affinity,",0.110,1022.48,4260.3,0.003,98.38,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Register,",0.110,1021.61,4256.7,0.003,98.38,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Register,",0.112,1003.23,4180.1,0.003,98.35,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Register,",0.105,1066.25,4442.7,0.002,98.45,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Register,",0.118,955.09,3979.5,0.009,98.26,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Task-based+SIMD",74.728,1.50,6.3,2.487,,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Guided+SIMD+Align+Affin,",0.109,1029.40,4289.2,0.003,98.39,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,18,"Static+SIMD+Align+Affin,",0.124,904.47,3768.6,0.014,98.17,0,""
"10k_1p5.mtx",9506,9506,1.50,1358832,20,"Static (default)",6.166,18.06,75.3,0.245,0.00,0,""
